id;milkflowdurationsec;incomplete;quarterlfyield;quarterrfyield;quarterlryield;quartelrfyield;meanflowlf;meanflowrf;meanflowlr;meanflowrr;peakflowlf;peakflowrf;peakflowlr;peakflowrr;conductivitylf;conductivityrf;conductivitylr;conductivityrr;bloodlf;bloodrf;bloodlr;bloodrr;scc
105256;292;0;3.61;4;2.48;2.68;0.96;1.02;1.14;0.9;1.44;1.38;1.62;1.26;4.549;4.416;4.338;4.584;0;0;0;0;45
105277;208;0;2.12;2.31;2.33;2.79;1.44;0.96;1.44;1.2;1.86;1.32;1.86;1.68;4.078;4.089;4.075;4.037;0;0;0;0;120
105297;328;0;5.59;5.74;0;8.38;1.56;1.5;0;1.74;1.98;1.92;0;2.46;4.225;4.345;0;4.711;0;0;0;0;111
105327;280;0;3.56;3.91;3.55;4.28;1.38;1.26;1.62;1.32;1.86;1.74;2.04;1.98;4.423;4.329;4.282;4.316;0;0;0;0;94
105342;533;0;6.75;7.65;5.58;6;0.9;1.08;1.08;0.9;1.2;1.5;1.5;1.32;5.492;5.208;5.017;5.788;0;0;0;0;77
105382;361;0;2.55;2.79;2.45;3.18;1.32;1.02;1.38;1.38;1.86;1.68;1.98;1.8;4.019;4.077;4.013;3.969;0;0;0;0;94
105393;248;0;4.78;4.53;0;6.68;1.62;1.44;0;1.92;2.1;2.16;0;2.46;4.227;4.202;0;4.444;0;0;0;0;168
105396;348;0;4.38;4.81;3.12;3.42;0.96;1.02;1.08;0.9;1.44;1.44;1.56;1.26;4.361;4.269;4.279;4.443;0;0;0;0;100
105443;251;0;3.23;3.71;3.77;4.14;1.38;1.2;1.68;1.44;1.92;1.74;2.22;1.86;4.222;4.15;4.193;4.116;0;0;0;0;85
105447;319;0;4.33;4.77;3.15;3.62;1.02;1.14;1.08;0.84;1.5;1.68;1.5;1.32;4.558;4.417;4.46;4.585;0;0;0;0;65
105463;266;0;4.4;3.51;0;5.51;1.38;1.5;0;1.5;1.92;2.1;0;1.92;4.357;4.282;0;4.647;0;0;0;0;142
105495;303;0;3.73;4.02;2.65;3.08;0.9;1.02;1.08;0.84;1.44;1.38;1.38;1.26;4.486;4.412;4.408;4.447;0;0;0;0;77
105497;210;0;2.41;2.82;2.59;3.13;1.32;1.14;1.5;1.32;1.74;1.62;1.98;1.74;4.084;4.076;4.007;4.112;0;0;0;0;80
105545;271;0;2.86;3.42;3.29;3.81;1.32;1.26;1.56;1.38;1.68;1.98;2.16;1.92;4.218;4.227;4.189;4.181;0;0;0;0;77
105548;406;0;4.82;5.3;3.72;3.96;0.96;0.96;0.9;0.84;1.32;1.32;1.38;1.2;4.62;4.562;4.458;4.649;0;0;0;0;60
105553;276;0;5.44;4.92;0;6.89;1.44;1.68;0;1.74;1.92;2.16;0;2.4;4.419;4.432;0;4.778;0;0;0;0;145
105590;333;0;3.41;3.89;2.54;2.98;0.78;0.9;0.9;0.72;1.02;1.26;1.2;1.02;4.493;4.425;4.332;4.436;0;0;0;0;42
105607;329;0;2.8;2.83;2.76;3.78;1.08;0.9;1.08;1.26;1.56;1.26;1.74;1.98;4.417;4.229;4.186;4.25;0;0;0;0;108
105618;214;0;3.69;3.04;0;5.06;1.5;1.5;0;1.74;1.98;1.92;0;2.22;4.491;4.44;0;4.779;0;0;0;0;120
105650;387;0;4.37;4.99;3.39;3.82;0.9;0.96;1.14;0.78;1.2;1.26;1.5;1.14;4.685;4.627;4.532;4.578;0;0;0;0;34
105651;308;0;2.07;2.26;2.08;2.79;1.26;0.84;1.08;1.26;1.86;1.32;1.56;1.74;4.214;4.025;3.931;3.976;0;0;0;0;134
105688;278;0;4.86;4.32;0;6.4;1.44;1.5;0;1.62;2.04;1.92;0;2.22;4.629;4.623;0;4.851;0;0;0;0;102
105707;391;0;4.54;5.03;3.51;3.89;0.84;1.02;1.08;0.78;1.2;1.38;1.5;1.2;4.627;4.621;4.527;4.514;0;0;0;0;34
105722;359;0;3.87;4.72;4.53;5.25;1.32;1.08;1.56;1.44;1.86;1.5;2.16;2.1;4.55;4.422;4.458;4.389;0;0;0;0;100
105761;353;0;4.21;4.66;3.17;3.69;0.9;1.02;1.08;0.78;1.2;1.44;1.44;1.08;4.559;4.614;4.461;4.587;0;0;0;0;17
105773;239;0;1.94;2.67;2.26;3.03;1.2;0.96;1.5;1.08;1.86;1.38;1.98;1.56;3.964;3.926;3.729;3.99;302;0;0;0;162
105810;326;0;5.91;5.28;0;7.86;1.56;1.44;0;1.62;2.16;1.8;0;2.04;4.428;4.345;0;4.647;0;0;0;0;111
105811;399;0;4.64;5.12;3.43;4.19;0.84;1.14;1.14;0.96;1.14;1.56;1.44;1.44;4.562;4.546;4.468;4.579;0;0;0;0;37
105830;295;0;3.31;3.43;3.13;4.21;1.26;0.96;1.2;1.14;1.62;1.44;1.62;1.5;4.363;4.278;4.26;4.249;0;0;0;0;117
105849;333;0;3.46;3.77;2.58;2.98;0.78;0.9;0.96;0.72;1.02;1.2;1.2;1.02;4.487;4.415;4.4;4.384;0;0;0;0;37
105894;280;0;2.83;3.28;3.09;2.94;1.38;1.14;1.86;0.96;1.92;1.8;2.52;1.68;4.086;4.087;3.988;4.05;0;0;0;0;108
105913;385;0;4.72;5.24;3.68;4.18;0.9;1.02;0.96;0.9;1.2;1.38;1.44;1.2;4.613;4.548;4.537;4.591;0;0;0;0;20
105942;344;0;6.54;5.39;0;8.52;1.44;1.5;0;1.68;1.86;1.92;0;2.16;4.287;4.157;0;4.389;0;0;0;0;125
105944;354;0;2.75;3.03;2.8;4.16;1.32;1.08;1.2;1.38;1.86;1.92;1.74;1.74;4.286;4.158;4.25;4.188;0;0;0;0;134
105948;265;0;2.9;3.33;2.12;2.64;0.84;1.14;0.96;0.84;1.14;1.5;1.44;1.14;4.289;4.287;4.183;4.257;0;0;0;0;34
105984;244;0;2.79;3.26;2.1;2.48;1.02;1.02;1.02;0.84;1.32;1.44;1.56;1.2;4.414;4.358;4.327;4.452;0;0;0;0;20
105993;274;0;2.2;1.64;2.31;2.53;1.08;1.2;1.26;1.5;1.62;1.92;1.86;1.92;4.078;4.159;4.124;4.051;0;0;0;0;105
106028;309;0;3.73;4.07;3.14;3.31;0.9;1.14;1.02;0.9;1.26;1.5;1.44;1.38;4.596;4.636;4.524;4.6;0;0;0;0;20
106040;302;0;2.55;3.72;2.76;3.65;1.32;1.02;1.5;1.44;1.68;1.56;1.98;1.92;4.341;4.273;4.19;4.279;0;0;0;0;120
106061;366;0;5.74;5.52;0;8.45;1.5;1.5;0;1.56;2.28;1.92;0;2.04;4.265;4.368;0;4.602;0;0;0;0;134
106084;246;0;2.36;2.9;2.41;3.08;1.26;1.08;1.26;0.96;1.68;1.62;1.68;1.5;4.271;4.291;4.327;4.194;0;0;0;0;188
106085;359;0;4.45;5.13;3.6;4.01;0.9;1.2;1.2;0.9;1.2;1.74;1.62;1.2;4.606;4.626;4.529;4.596;0;0;0;0;20
106122;296;0;2.91;3.23;2.1;2.6;0.78;0.96;0.96;0.78;1.2;1.26;1.5;1.14;4.332;4.354;4.334;4.398;0;0;0;0;40
106152;365;0;3.52;3.63;3.11;4.35;1.38;1.14;0.96;1.38;1.8;1.62;1.44;2.22;4.529;4.417;4.397;4.41;0;0;0;0;160
106169;297;0;3.64;4.14;2.67;3.21;0.96;1.08;1.08;0.84;1.32;1.5;1.5;1.2;4.599;4.619;4.533;4.604;0;0;0;0;37
106190;344;0;6.29;5.55;0;8.78;1.62;1.74;0;1.74;2.1;2.28;0;2.16;4.275;4.28;0;4.55;0;0;0;0;NULL
106193;271;0;2.43;2.76;2.5;3.16;1.44;0.96;0.84;1.2;1.98;1.44;1.44;1.98;4.206;4.215;4.311;4.15;0;0;0;0;NULL
106218;369;0;4.11;4.72;3.34;3.72;0.78;1.02;1.08;0.84;1.08;1.44;1.8;1.14;4.61;4.607;4.456;4.617;0;0;0;0;NULL
106234;236;0;1.71;2.3;2.7;2.16;1.02;0.84;1.38;0.78;1.68;1.2;2.04;1.14;4.203;4.146;4.191;4.074;0;0;0;0;NULL
106266;323;0;3.72;4.31;2.84;3.34;0.84;1.02;1.2;0.84;1.2;1.44;1.74;1.14;4.541;4.468;4.457;4.555;0;0;0;0;0
106296;287;0;3.13;2.89;2.78;4.24;1.14;0.9;1.2;1.44;1.56;1.56;1.62;2.1;4.408;4.141;4.248;4.286;0;0;0;0;125
106314;306;0;6.25;4.53;0;7.49;1.5;1.62;0;1.8;1.92;2.1;0;2.28;4.29;4.221;0;4.418;0;0;0;0;137
106320;426;0;4.78;5.32;3.98;4.16;0.84;0.9;1.02;0.78;1.26;1.26;1.44;1.08;4.628;4.559;4.489;4.613;0;0;0;0;31
106337;298;0;1.96;2.75;2.32;2.65;1.32;1.02;1.5;1.38;1.8;1.62;2.04;1.92;4.158;4.283;4.227;4.079;0;0;0;0;117
106366;262;0;2.95;3.46;2.02;2.51;0.9;1.02;0.96;0.9;1.2;1.32;1.5;1.26;4.427;4.349;4.305;4.472;0;0;0;0;22
106380;216;0;3.69;3.02;0;4.78;1.38;1.38;0;1.68;1.98;1.8;0;2.34;4.357;4.556;0;4.61;0;0;0;0;142
106402;257;0;2.98;3.35;2.58;2.77;1.32;1.14;1.38;0.96;1.74;1.56;1.8;1.68;4.426;4.287;4.173;4.196;0;0;0;0;111
106412;302;0;3.3;3.9;2.65;3.01;0.9;0.96;1.08;0.84;1.14;1.38;1.56;1.2;4.626;4.482;4.512;4.602;0;0;0;0;14
106454;265;0;2.66;3.13;2.91;4.5;1.14;1.02;1.44;1.5;1.5;1.44;1.8;1.98;4.222;4.167;4.226;4.267;0;0;0;0;148
106474;282;0;5.38;4.65;0;7;1.44;1.5;0;1.74;2.04;1.98;0;2.22;4.619;4.705;0;4.868;0;0;0;0;105
106478;457;0;5.33;6.05;4.35;4.75;0.84;0.96;0.9;0.78;1.2;1.26;1.2;1.08;4.685;4.642;4.494;4.669;0;0;0;0;25
106504;316;0;2.62;3.15;2.57;3.16;1.14;1.02;1.14;1.26;1.62;1.56;1.8;1.86;4.342;4.361;4.243;4.138;0;0;0;0;151
106537;319;0;3.93;4.44;2.71;3.44;0.9;1.14;1.14;0.84;1.26;1.5;1.74;1.14;4.351;4.438;4.306;4.389;0;0;0;0;20
106555;183;0;1.86;2.21;2.16;2.44;1.26;1.08;1.56;1.56;1.8;1.56;2.04;2.1;4.025;4.07;3.912;3.87;0;0;0;0;140
106584;314;0;5.91;4.88;0;8;1.44;1.68;0;1.74;1.8;2.4;0;2.4;4.564;4.556;0;4.676;0;0;0;0;85
106591;448;0;4.89;5.61;3.96;4.4;0.78;0.9;0.9;0.78;1.08;1.2;1.32;1.26;4.634;4.559;4.494;4.602;0;0;0;0;17
106607;285;0;2.88;3.7;3.11;3.97;1.2;1.02;1.32;1.38;1.62;1.5;1.74;1.98;4.361;4.348;4.168;4.205;0;0;0;0;88
106649;374;0;3.9;4.54;3.04;3.56;0.9;0.9;1.02;0.72;1.26;1.26;1.5;1.02;4.563;4.43;4.287;4.406;0;0;0;0;14
106665;367;0;2.51;2.52;2.41;3.14;1.26;1.08;1.44;1.26;1.74;1.56;1.98;1.86;4.233;4.158;4.1;4.055;0;0;0;0;100
106701;363;0;3.93;4.62;2.94;3.55;0.78;0.96;1.08;0.72;1.08;1.32;1.56;1.08;4.491;4.429;4.439;4.394;0;0;0;0;11
106711;267;0;2.23;2.97;2.45;2.97;1.2;1.14;1.32;1.08;1.68;1.74;1.92;1.98;4.092;4.064;4.229;4.095;0;0;0;0;94
106720;382;0;6.37;5.51;0;8.77;1.32;1.38;0;1.56;1.74;1.86;0;2.04;4.302;4.358;0;4.589;0;0;0;0;NULL
106753;293;0;1.99;2.32;2.31;2.47;1.14;1.14;1.38;1.38;1.62;1.56;1.98;1.98;4.296;4.166;4.17;4.184;0;0;0;0;74
106761;393;0;4.07;5.07;3.63;3.83;0.9;0.96;1.02;0.9;1.26;1.44;1.38;1.2;4.43;4.362;4.31;4.383;0;0;0;0;25
106787;188;0;1.65;2.28;1.88;2.32;1.14;1.02;1.2;1.32;1.5;1.56;1.8;1.8;4.228;4.364;4.108;4.181;0;0;0;0;111
106809;313;0;3.69;4.41;2.63;3.32;1.02;1.02;1.08;0.9;1.26;1.44;1.74;1.44;4.424;4.356;4.452;4.455;0;0;0;0;17
106831;283;0;2.35;2.6;2.15;2.85;1.14;0.9;1.38;1.38;1.56;1.38;1.74;2.4;4.221;4.082;4.048;4.061;0;0;0;0;102
106863;443;0;4.53;5.23;3.64;4.22;0.84;0.84;1.2;0.84;1.08;1.26;1.68;1.08;4.563;4.297;4.589;3.969;0;0;0;0;17
106864;378;0;7.21;5.29;0;8.88;1.32;1.44;0;1.62;1.86;1.74;0;2.16;4.36;4.098;0;3.973;0;0;0;0;145
106880;276;0;2.81;3.38;2.6;3.46;1.08;1.08;1.38;1.2;1.62;1.44;2.04;1.68;4.255;4.095;4.149;3.847;0;0;0;0;77
106916;319;0;3.49;4.19;2.78;3.1;0.84;0.96;1.2;0.84;1.08;1.38;1.74;1.14;4.256;4.26;4.224;4.343;0;0;0;0;11
106921;271;0;1.85;1.71;1.46;2.67;1.02;1.08;0.9;1.38;1.44;1.44;1.38;2.22;3.998;3.927;3.88;4.14;0;0;0;0;208
106957;289;0;1.5;2.14;2.17;2.08;0.96;0.9;0.96;0.84;1.32;1.32;1.5;1.62;3.994;4.063;4.24;3.848;0;0;0;0;120
106971;348;0;3.97;4.71;3.17;3.62;0.84;1.14;1.2;0.84;1.2;1.56;1.68;1.2;4.406;4.331;4.381;4.434;0;0;0;0;22
106992;329;0;6.42;5.47;0;7.55;1.5;1.56;0;1.8;2.04;2.16;0;2.46;4.411;4.337;0;4.573;0;0;0;0;188
107012;248;0;2.91;3.42;3.06;3.76;1.38;1.2;1.5;1.5;1.92;1.74;1.98;1.98;4.469;4.415;4.181;4.287;0;0;0;0;162
107021;299;0;3.55;3.99;2.84;2.92;0.9;1.14;1.14;0.96;1.26;1.56;1.62;1.44;4.329;4.346;4.25;4.358;0;0;0;0;11
107056;239;0;2.71;3.28;1.94;2.59;0.84;1.14;0.84;0.84;1.26;1.5;1.38;1.32;4.343;4.414;4.32;4.476;0;0;0;0;17
107063;234;4;2.25;2.9;0.8;3.24;1.2;1.02;0.36;1.32;1.68;1.62;0.6;1.8;4.143;4.208;3.725;4.136;0;0;0;0;151
107096;268;0;3;3.62;2.47;2.73;0.96;1.02;1.02;0.84;1.32;1.5;1.68;1.26;4.411;4.348;4.259;4.333;0;0;0;0;17
107136;320;0;6.05;5.78;0;8.4;1.44;1.62;0;1.74;1.98;2.1;0;2.28;4.16;4.287;0;4.524;0;0;0;0;137
107138;268;0;3.81;4.27;4.34;4.76;1.26;1.26;1.86;1.62;1.8;1.74;2.46;2.1;4.361;4.353;4.246;4.191;0;0;0;0;148
107149;303;0;3.67;4.23;3.05;3.23;0.9;1.08;1.2;0.84;1.2;1.56;1.68;1.2;4.423;4.42;4.317;4.459;0;0;0;0;14
107188;299;0;2.14;2.82;1.96;3.07;1.14;1.08;1.2;1.38;1.68;1.5;1.74;2.28;4.027;4.017;3.901;3.932;0;0;0;513;171
107193;298;0;3.21;3.61;2.42;2.77;0.78;1.08;1.02;0.78;1.08;1.44;1.44;1.14;4.374;4.359;4.222;4.33;0;0;0;0;68
107234;230;0;1.8;2.39;1.69;2.36;1.26;1.08;1.38;1.44;1.74;1.56;1.98;1.92;4.033;4.076;3.975;3.86;0;0;0;0;208
107242;317;0;3.23;3.77;2.34;2.84;0.84;0.9;1.02;0.78;1.14;1.26;1.62;1.2;4.3;4.216;4.247;4.254;0;0;0;0;25
107269;334;0;6.24;4.82;0;8.05;1.32;1.38;0;1.62;1.68;1.8;0;2.22;4.291;4.211;0;4.264;0;0;0;0;137
107278;243;0;2.7;3.18;2.48;3.46;1.26;1.32;1.5;1.5;1.62;2.16;1.98;2.04;4.225;4.207;4.19;4.127;0;0;0;0;134
107301;348;0;4;4.54;3.3;3.56;0.84;1.02;1.02;0.84;1.08;1.38;1.5;1.2;4.29;4.276;4.247;4.337;0;0;0;0;25
107337;250;0;2.71;3.22;2.83;3.85;1.2;1.08;1.56;1.38;1.8;1.62;2.1;1.92;4.165;4.074;3.983;3.99;0;0;0;0;137
107352;315;0;3.83;4.16;2.9;3.32;0.9;1.2;0.96;0.9;1.26;1.5;1.5;1.32;4.298;4.204;4.183;4.264;0;0;0;0;14
107370;252;0;4.55;3.82;0;6;1.38;1.56;0;1.68;1.86;2.04;0;2.1;4.228;4.274;0;4.525;0;0;0;0;160
107376;186;0;1.67;2.13;1.5;2.23;0.96;0.96;1.32;1.26;1.38;1.38;1.92;1.8;3.893;3.87;3.788;3.789;0;0;0;0;117
107407;361;0;4.39;5.07;3.51;3.82;0.84;1.08;1.26;0.84;1.14;1.62;2.04;1.26;4.276;4.345;4.191;4.338;0;0;0;0;14
107432;302;0;3.23;4.09;3.6;4.33;1.26;1.2;1.5;1.44;1.74;1.68;1.98;1.92;4.293;4.273;4.377;4.207;0;0;0;0;82
107454;305;0;3.48;4.03;2.62;3.1;0.84;1.08;1.14;0.84;1.14;1.44;1.86;1.2;4.022;4.067;4.116;4.074;0;0;0;0;20
107469;282;0;4.95;4.36;0;6.83;1.56;1.68;0;1.68;2.04;2.4;0;2.16;4.142;4.335;0;4.549;0;0;0;0;131
107482;248;0;1.48;2.02;2.05;2.29;1.2;1.08;1.38;1.38;1.56;1.56;1.98;1.98;3.875;3.873;3.787;3.74;0;0;0;0;125
107496;209;0;2.4;2.95;1.97;2.17;0.96;1.26;0.9;0.84;1.26;1.74;1.44;1.14;4.147;4.143;4.121;4.136;0;0;0;0;14
107533;349;0;2.68;3.01;2.56;3.78;1.32;1.14;1.62;1.26;1.74;1.62;2.22;1.68;4.208;4.162;4.176;4.134;0;0;0;0;154
107555;328;0;3.96;4.51;3.26;3.47;0.9;1.2;0.96;0.9;1.14;1.62;1.38;1.26;4.476;4.428;4.36;4.489;0;0;0;0;28
107564;246;0;4.54;4.07;0;6.1;1.44;1.62;0;1.74;2.04;2.16;0;2.28;4.275;4.427;0;4.685;0;0;0;0;174
107575;204;0;1.67;1.92;1.3;2.22;1.14;0.9;0.9;1.26;1.44;1.38;1.5;1.8;4.007;3.958;3.968;3.877;0;0;0;0;188
107597;256;0;2.8;3.35;2.15;2.7;0.84;1.08;1.02;0.84;1.08;1.44;1.56;1.26;4.138;4.092;3.978;4.071;0;0;0;0;20
107613;285;0;1.36;1.48;2.27;2.08;1.08;1.08;1.56;1.02;1.5;1.62;2.22;1.5;3.988;3.904;4.51;4.012;315;0;0;0;242
107641;259;0;2.64;3;2.23;2.39;0.78;0.96;1.02;0.78;1.02;1.32;1.5;1.08;3.993;4.03;3.977;4.011;0;0;0;0;25
107643;196;0;3.36;3.03;0;4.71;1.5;1.56;0;1.68;1.92;2.04;0;2.22;4.33;4.431;0;4.744;0;0;0;0;191
107651;216;0;1.39;1.67;1.55;1.94;1.08;1.2;1.26;0.78;1.5;1.56;1.86;1.14;3.929;4.023;3.917;3.807;0;0;0;0;182
107677;270;0;3.05;3.56;2.27;2.72;0.84;1.26;1.08;0.84;1.2;1.74;1.68;1.14;4.247;4.372;4.248;4.283;0;0;0;0;14
107706;353;0;2.8;3.71;2.85;3.91;1.2;1.26;1.56;1.32;1.98;1.86;1.98;1.74;4.19;4.231;4.127;4.066;0;0;0;0;114
107714;234;0;4.2;3.63;0;5.79;1.62;1.56;0;1.74;2.16;2.04;0;2.22;4.459;4.561;0;4.736;0;0;0;0;145
107722;234;0;2.6;2.94;2.03;2.26;0.84;1.14;0.9;0.84;1.14;1.56;1.5;1.32;4.194;4.222;4.202;4.196;0;0;0;0;14
107752;250;0;1.55;1.76;1;1.81;1.14;0.9;0.36;0.84;1.8;1.26;0.6;1.32;3.915;3.748;3.603;3.673;0;0;0;0;122
107772;275;0;2.78;3.47;2.1;2.83;1.02;0.96;1.02;0.78;1.32;1.32;1.38;1.14;4.325;4.209;4.274;4.276;0;0;0;0;25
107792;169;0;1.51;1.65;2.5;2.36;1.14;0.84;1.38;1.32;1.68;1.26;2.1;1.98;3.993;3.804;4.267;3.947;0;0;0;0;140
107806;230;0;2.64;2.98;2.27;2.24;0.9;1.14;1.02;0.84;1.26;1.5;1.38;1.2;4.262;4.201;4.21;4.209;0;0;0;0;22
107819;252;0;4.91;4.38;0;6.41;1.44;1.5;0;1.8;1.92;1.92;0;2.34;4.342;4.409;0;4.531;0;0;0;0;168
107826;179;0;1.69;2.19;1.7;2.2;1.08;1.08;1.2;1.2;1.38;1.68;1.74;1.68;4;4.082;3.742;3.919;0;0;0;0;140
107861;335;0;3.46;4.01;2.71;3.18;0.84;0.96;1.02;0.72;1.14;1.26;1.32;1.08;4.272;4.207;4.209;4.128;0;0;0;0;11
107869;166;0;1.32;1.49;1.5;1.87;1.14;0.84;1.14;1.26;1.44;1.2;1.74;1.8;4.201;4.07;4.339;3.937;0;0;0;0;148
107901;256;0;1.71;1.88;1.32;1.51;0.72;0.72;0.48;0.66;1.02;1.14;0.9;1.02;4.343;4.066;4.127;4.211;0;0;0;0;54
107922;278;0;1.54;2.06;1.8;1.93;0.96;0.84;1.14;0.54;1.5;1.2;1.68;0.9;4.003;3.997;4.061;3.882;0;0;0;0;142
107948;299;0;3.22;3.49;2.09;2.9;0.78;0.96;0.84;0.78;1.2;1.32;1.14;1.14;4.44;4.476;4.462;4.51;0;0;0;0;20
107957;306;0;5.12;5.24;0;7.63;1.56;1.44;0;1.68;2.16;1.8;0;2.22;4.177;4.477;0;4.566;0;0;0;0;120
107978;256;0;2.69;3.5;2.93;3.88;1.32;1.14;1.5;1.38;1.74;1.62;2.1;2.22;4.251;4.33;4.159;4.141;0;0;0;0;105
108000;315;0;3.56;4.19;2.88;3.28;0.9;1.02;1.08;0.9;1.2;1.5;1.38;1.32;4.245;4.249;4.214;4.173;0;0;0;0;20
108022;273;0;2.04;1.78;2.13;2.54;1.08;1.26;1.32;1.26;1.56;1.56;1.74;1.8;4.119;4.117;4.205;4.039;0;0;0;0;142
108035;225;0;2.44;2.72;1.87;2.18;0.84;1.14;0.9;0.78;1.08;1.62;1.5;1.08;4.188;4.25;4.276;4.167;0;0;0;0;11
108060;262;0;4.77;4.51;0;6.65;1.56;1.38;0;1.74;2.04;1.8;0;2.22;4.122;4.336;0;4.483;0;0;0;0;237
108061;293;0;1.63;2.75;1.72;2.41;1.08;1.02;1.2;1.38;1.56;1.62;1.68;1.98;4.122;4.201;4.076;4.148;0;0;0;0;148
108083;278;0;3.41;4.23;2.75;3.06;0.96;1.26;1.08;0.84;1.26;1.56;1.5;1.26;4.471;4.473;4.405;4.404;0;0;0;0;20
108096;263;0;1.4;2.17;1.45;2.18;1.2;0.96;1.14;1.26;1.68;1.5;1.68;1.74;4.198;4.136;4.139;4.142;0;0;0;0;111
108128;310;0;3.34;4.03;2.84;3.04;0.9;0.96;1.02;0.78;1.26;1.44;1.44;1.14;4.13;4.068;4.017;4.064;0;0;0;0;14
108133;185;4;1.59;1.74;0.38;2.07;1.14;0.84;0.3;1.38;1.5;1.2;0.6;2.16;4.262;4.069;0;4.069;0;0;0;0;134
108144;238;0;4.4;3.95;0;5.72;1.5;1.62;0;1.68;1.92;1.98;0;2.04;4.335;4.54;0;4.864;0;0;0;0;271
108160;334;0;0.66;0.79;1.94;0.82;0.42;0.48;1.14;0.48;0.72;0.72;1.68;0.72;4.143;4.067;4.675;3.93;0;0;0;0;117
108179;260;0;3.09;3.52;2.26;2.7;0.96;1.14;1.08;0.9;1.26;1.56;1.56;1.2;4.003;4.074;4.007;3.927;0;0;0;0;17
108208;250;0;2.61;3.21;2.82;3.6;1.2;1.08;1.38;1.26;1.68;1.92;1.98;1.86;4.281;4.274;4.002;4.258;0;0;0;0;80
108247;322;0;5.42;4.8;0;7.15;1.44;1.68;0;1.56;1.98;2.1;0;1.98;4.554;4.663;0;4.994;0;0;0;0;NULL
108249;320;0;2.61;2.82;1.84;3.37;0.96;1.02;1.2;1.32;1.44;1.44;1.62;1.92;4.291;4.196;4.138;4.123;0;0;0;0;85
108267;480;0;5.99;6.99;4.79;5.36;1.14;1.02;1.26;0.84;1.62;1.44;1.68;1.26;4.554;4.329;4.406;4.397;0;0;0;0;20
108313;308;0;2.22;3.19;1.69;3.24;1.2;1.2;0.48;1.56;1.68;1.8;0.78;2.04;4.036;4.2;4.18;3.931;0;0;0;0;134
108335;298;0;4.2;3.41;0;5.86;1.32;1.26;0;1.38;1.8;1.68;0;1.74;4.169;4.203;0;4.458;0;0;0;0;182
108359;541;0;5.87;7.11;5.03;5.66;0.84;0.9;1.08;0.84;1.14;1.2;1.5;1.26;4.568;4.403;4.454;4.529;0;0;0;0;NULL
108393;272;0;3.81;4.53;4.13;5.06;1.38;1.38;1.86;1.68;1.74;1.92;2.4;2.16;4.43;4.472;4.387;4.33;0;0;0;0;165
108401;251;0;3.09;3.53;2.06;2.47;0.96;1.14;1.2;0.96;1.38;1.68;1.62;1.38;4.096;3.932;4.121;4.063;0;0;0;0;28
108417;268;0;4.69;4.11;0;6.33;1.44;1.5;0;1.68;1.92;2.04;0;2.04;4.349;4.477;0;4.669;0;0;0;0;131
108447;216;0;1.84;2.15;1.39;2.42;1.08;0.96;0.9;0.9;1.5;1.44;1.62;1.44;3.96;3.926;4.122;3.869;0;0;0;0;394
108449;275;0;2.95;3.3;2.45;2.62;0.84;1.02;1.08;0.9;1.2;1.38;1.56;1.26;4.362;4.262;4.258;4.335;0;0;0;0;17
108504;354;0;2.82;3.2;2.28;3.6;1.32;1.14;1.2;1.44;1.8;2.04;1.86;2.16;4.345;4.388;4.683;4.337;0;0;0;0;340
108510;272;0;4.83;4.01;0;6.41;1.38;1.74;0;1.62;1.98;2.22;0;1.92;4.356;4.453;0;4.73;0;0;0;0;134
108529;450;0;4.74;6.01;4.38;4.88;0.9;0.96;1.14;0.84;1.2;1.32;1.62;1.32;4.506;4.511;4.49;4.648;0;0;0;0;20
108541;256;0;1.53;2.12;1.24;2.16;1.14;0.96;0.84;1.2;1.62;1.56;1.38;1.74;4.025;4.175;4.364;4.185;0;0;0;0;277
108579;289;0;3.43;3.95;2.36;2.99;0.9;1.14;1.14;0.84;1.32;1.56;1.74;1.14;4.248;4.371;4.24;4.358;0;0;0;0;11
108580;228;0;3.43;3.36;0;4.93;1.38;1.56;0;1.56;1.86;2.04;0;2.04;4.384;4.572;0;4.69;0;0;0;0;162
108599;477;0;2.41;2.2;2.07;2.82;1.14;0.96;1.32;0.78;1.56;1.38;2.4;1.98;4.233;4.118;4.502;4.163;0;0;0;0;202
108630;317;0;3.8;4.29;3.1;3.29;0.9;1.2;1.2;0.9;1.26;1.5;1.68;1.44;4.454;4.506;4.447;4.546;0;0;0;0;20
108656;245;0;2.37;3.67;2.48;3.95;1.32;1.2;1.44;1.5;1.98;1.86;1.86;1.92;4.326;4.507;4.566;4.287;0;0;0;0;NULL
108677;285;0;3.25;3.62;2.39;2.76;0.9;0.96;1.14;0.84;1.2;1.56;1.62;1.2;4.334;4.302;4.438;4.411;0;0;0;0;20
108683;302;0;5.59;4.1;0;7.18;1.44;1.68;0;1.62;1.92;2.22;0;2.1;4.609;4.635;0;4.794;0;0;0;0;120
108721;295;0;3;3.4;2.25;2.67;0.78;0.96;1.02;0.72;1.08;1.44;1.32;1.08;4.394;4.367;4.319;4.472;0;0;0;0;17
108730;313;0;3.17;3.41;3.01;3.97;1.26;1.2;1.38;1.56;2.04;1.8;2.16;2.22;4.332;4.217;4.457;4.211;0;0;0;0;231
108779;366;0;4.25;4.78;3.43;3.79;0.9;0.96;1.26;0.78;1.32;1.26;1.68;1.2;4.599;4.555;4.518;4.616;0;0;0;0;20
